FID,ADM0_EN,ADM0_FR,ADM0_RW,PROVINCE,PCODE,DISTRICT,DCODE,SECTOR,SCODE,CELL,CCODE
262,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Gisagara,RW22,Nyanza,RW2212,Nyaruteja,RW221203
263,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Gisagara,RW22,Nyanza,RW2212,Umubanga,RW221204
666,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Kamonyi,RW28,Nyarubaka,RW2809,Gitare,RW280901
667,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Kamonyi,RW28,Nyarubaka,RW2809,Kambyeyi,RW280902
668,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Kamonyi,RW28,Nyarubaka,RW2809,Kigusa,RW280903
669,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Kamonyi,RW28,Nyarubaka,RW2809,Nyagishubi,RW280904
670,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Kamonyi,RW28,Nyarubaka,RW2809,Ruyanza,RW280905
612,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Muhanga,RW27,Nyarusange,RW2709,Mbiriri,RW270901
613,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Muhanga,RW27,Nyarusange,RW2709,Musongati,RW270902
614,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Muhanga,RW27,Nyarusange,RW2709,Ngaru,RW270903
615,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Muhanga,RW27,Nyarusange,RW2709,Rusovu,RW270904
617,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Muhanga,RW27,Rongi,RW2710,Gasharu,RW271002
618,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Muhanga,RW27,Rongi,RW2710,Karambo,RW271003
616,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Muhanga,RW27,Rongi,RW2710,Gasagara,RW271001
620,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Muhanga,RW27,Rongi,RW2710,Ruhango,RW271005
619,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Muhanga,RW27,Rongi,RW2710,Nyamirambo,RW271004
671,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Kamonyi,RW28,Rugarika,RW2810,Bihembe,RW281001
672,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Kamonyi,RW28,Rugarika,RW2810,Kigese,RW281002
673,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Kamonyi,RW28,Rugarika,RW2810,Masaka,RW281003
674,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Kamonyi,RW28,Rugarika,RW2810,Nyarubuye,RW281004
675,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Kamonyi,RW28,Rugarika,RW2810,Sheli,RW281005
621,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Muhanga,RW27,Rugendabari,RW2711,Gasave,RW271101
624,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Muhanga,RW27,Rugendabari,RW2711,Mpinga,RW271104
622,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Muhanga,RW27,Rugendabari,RW2711,Kanyana,RW271102
623,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Muhanga,RW27,Rugendabari,RW2711,Kibaga,RW271103
625,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Muhanga,RW27,Rugendabari,RW2711,Nsanga,RW271105
559,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Ruhango,RW26,Ruhango,RW2609,Buhoro,RW260901
562,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Ruhango,RW26,Ruhango,RW2609,Munini,RW260904
565,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Ruhango,RW26,Ruhango,RW2609,Rwoga,RW260907
560,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Ruhango,RW26,Ruhango,RW2609,Bunyogombe,RW260902
561,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Ruhango,RW26,Ruhango,RW2609,Gikoma,RW260903
563,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Ruhango,RW26,Ruhango,RW2609,Musamo,RW260905
564,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Ruhango,RW26,Ruhango,RW2609,Nyamagana,RW260906
566,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Ruhango,RW26,Ruhango,RW2609,Tambwe,RW260908
388,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Huye,RW24,Ruhashya,RW2410,Gatovu,RW241002
390,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Huye,RW24,Ruhashya,RW2410,Muhororo,RW241005
391,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Huye,RW24,Ruhashya,RW2410,Rugogwe,RW241006
387,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Huye,RW24,Ruhashya,RW2410,Busheshi,RW241001
389,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Huye,RW24,Ruhashya,RW2410,Mara,RW241004
392,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Huye,RW24,Ruhashya,RW2410,Ruhashya,RW241007
327,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Nyaruguru,RW23,Ruheru,RW2312,Remera,RW231203
326,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Nyaruguru,RW23,Ruheru,RW2312,Kabere,RW231202
328,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Nyaruguru,RW23,Ruheru,RW2312,Ruyenzi,RW231204
325,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Nyaruguru,RW23,Ruheru,RW2312,Gitita,RW231201
329,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Nyaruguru,RW23,Ruheru,RW2312,Uwumusebeya,RW231205
679,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Kamonyi,RW28,Rukoma,RW2811,Murehe,RW281104
681,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Kamonyi,RW28,Rukoma,RW2811,Taba,RW281107
676,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Kamonyi,RW28,Rukoma,RW2811,Bugoba,RW281101
677,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Kamonyi,RW28,Rukoma,RW2811,Buguri,RW281102
678,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Kamonyi,RW28,Rukoma,RW2811,Gishyeshye,RW281103
680,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Kamonyi,RW28,Rukoma,RW2811,Mwirute,RW281105
685,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Kamonyi,RW28,Runda,RW2812,Muganza,RW281204
684,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Kamonyi,RW28,Runda,RW2812,Kagina,RW281203
686,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Kamonyi,RW28,Runda,RW2812,Ruyenzi,RW281205
682,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Kamonyi,RW28,Runda,RW2812,Gihara,RW281201
683,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Kamonyi,RW28,Runda,RW2812,Kabagesera,RW281202
333,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Nyaruguru,RW23,Ruramba,RW2313,Rugogwe,RW231304
330,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Nyaruguru,RW23,Ruramba,RW2313,Gabiro,RW231301
331,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Nyaruguru,RW23,Ruramba,RW2313,Giseke,RW231302
332,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Nyaruguru,RW23,Ruramba,RW2313,Nyarugano,RW231303
334,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Nyaruguru,RW23,Ruramba,RW2313,Ruramba,RW231305
393,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Huye,RW24,Rusatira,RW2411,Buhimba,RW241101
394,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Huye,RW24,Rusatira,RW2411,Gafumba,RW241102
395,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Huye,RW24,Rusatira,RW2411,Kimirehe,RW241103
396,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Huye,RW24,Rusatira,RW2411,Kimuna,RW241104
397,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Huye,RW24,Rusatira,RW2411,Kiruhura,RW241105
398,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Huye,RW24,Rusatira,RW2411,Mugogwe,RW241106
335,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Nyaruguru,RW23,Rusenge,RW2314,Bunge,RW231401
336,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Nyaruguru,RW23,Rusenge,RW2314,Cyuna,RW231402
337,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Nyaruguru,RW23,Rusenge,RW2314,Gikunzi,RW231403
338,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Nyaruguru,RW23,Rusenge,RW2314,Mariba,RW231404
339,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Nyaruguru,RW23,Rusenge,RW2314,Raranzige,RW231405
340,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Nyaruguru,RW23,Rusenge,RW2314,Rusenge,RW231406
206,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Nyanza,RW21,Rwabicuma,RW2110,Mubuga,RW211003
204,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Nyanza,RW21,Rwabicuma,RW2110,Gacu,RW211001
205,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Nyanza,RW21,Rwabicuma,RW2110,Gishike,RW211002
207,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Nyanza,RW21,Rwabicuma,RW2110,Mushirarungu,RW211004
208,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Nyanza,RW21,Rwabicuma,RW2110,Nyarusange,RW211005
209,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Nyanza,RW21,Rwabicuma,RW2110,Runga,RW211006
402,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Huye,RW24,Rwaniro,RW2412,Mwendo,RW241204
403,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Huye,RW24,Rwaniro,RW2412,Nyamabuye,RW241205
399,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Huye,RW24,Rwaniro,RW2412,Gatwaro,RW241201
400,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Huye,RW24,Rwaniro,RW2412,Kamwambi,RW241202
401,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Huye,RW24,Rwaniro,RW2412,Kibiraro,RW241203
404,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Huye,RW24,Rwaniro,RW2412,Nyaruhombo,RW241206
405,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Huye,RW24,Rwaniro,RW2412,Shyunga,RW241207
265,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Gisagara,RW22,Save,RW2213,Munazi,RW221302
264,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Gisagara,RW22,Save,RW2213,Gatoki,RW221301
266,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Gisagara,RW22,Save,RW2213,Rwanza,RW221303
267,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Gisagara,RW22,Save,RW2213,Shyanda,RW221304
268,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Gisagara,RW22,Save,RW2213,Zivu,RW221305
628,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Muhanga,RW27,Shyogwe,RW2712,Mubuga,RW271203
626,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Muhanga,RW27,Shyogwe,RW2712,Kinini,RW271201
627,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Muhanga,RW27,Shyogwe,RW2712,Mbare,RW271202
629,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Muhanga,RW27,Shyogwe,RW2712,Ruli,RW271204
406,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Huye,RW24,Simbi,RW2413,Cyendajuru,RW241301
407,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Huye,RW24,Simbi,RW2413,Gisakura,RW241302
408,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Huye,RW24,Simbi,RW2413,Kabusanza,RW241303
409,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Huye,RW24,Simbi,RW2413,Mugobore,RW241304
410,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Huye,RW24,Simbi,RW2413,Nyangazi,RW241305
498,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Nyamagabe,RW25,Tare,RW2516,Gatovu,RW251603
496,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Nyamagabe,RW25,Tare,RW2516,Buhoro,RW251601
497,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Nyamagabe,RW25,Tare,RW2516,Gasarenda,RW251602
499,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Nyamagabe,RW25,Tare,RW2516,Kaganza,RW251604
500,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Nyamagabe,RW25,Tare,RW2516,Nkumbure,RW251605
501,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Nyamagabe,RW25,Tare,RW2516,Nyamigina,RW251606
413,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Huye,RW24,Tumba,RW2414,Gitwa,RW241403
411,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Huye,RW24,Tumba,RW2414,Cyarwa,RW241401
412,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Huye,RW24,Tumba,RW2414,Cyimana,RW241402
414,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Huye,RW24,Tumba,RW2414,Mpare,RW241404
415,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Huye,RW24,Tumba,RW2414,Rango b,RW241405
507,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Nyamagabe,RW25,Uwinkingi,RW2517,Rugogwe,RW251706
502,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Nyamagabe,RW25,Uwinkingi,RW2517,Bigumira,RW251701
503,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Nyamagabe,RW25,Uwinkingi,RW2517,Gahira,RW251702
504,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Nyamagabe,RW25,Uwinkingi,RW2517,Kibyagira,RW251703
505,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Nyamagabe,RW25,Uwinkingi,RW2517,Mudasomwa,RW251704
506,Rwanda,Rwanda (le),U Rwanda,Amajyepfo,RW2,Nyamagabe,RW25,Uwinkingi,RW2517,Munyege,RW251705
908,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Nyabihu,RW34,Bigogwe,RW3401,Kora,RW340104
910,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Nyabihu,RW34,Bigogwe,RW3401,Rega,RW340106
905,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Nyabihu,RW34,Bigogwe,RW3401,Arusha,RW340101
906,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Nyabihu,RW34,Bigogwe,RW3401,Basumba,RW340102
907,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Nyabihu,RW34,Bigogwe,RW3401,Kijote,RW340103
909,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Nyabihu,RW34,Bigogwe,RW3401,Muhe,RW340105
777,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Rutsiro,RW32,Boneza,RW3201,Remera,RW320104
775,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Rutsiro,RW32,Boneza,RW3201,Kabihogo,RW320102
776,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Rutsiro,RW32,Boneza,RW3201,Nkira,RW320103
827,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Rubavu,RW33,Bugeshi,RW3301,Buringo,RW330101
828,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Rubavu,RW33,Bugeshi,RW3301,Butaka,RW330102
829,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Rubavu,RW33,Bugeshi,RW3301,Hehu,RW330103
830,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Rubavu,RW33,Bugeshi,RW3301,Kabumba,RW330104
831,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Rubavu,RW33,Bugeshi,RW3301,Mutovu,RW330105
832,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Rubavu,RW33,Bugeshi,RW3301,Nsherima,RW330106
833,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Rubavu,RW33,Bugeshi,RW3301,Rusiza,RW330107
835,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW2,Rubavu,RW33,Busasamana,RW3302,Gasiza,RW330202
834,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW2,Rubavu,RW33,Busasamana,RW3302,Gacurabwenge,RW330201
836,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW2,Rubavu,RW33,Busasamana,RW3302,Gihonga,RW330203
837,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW2,Rubavu,RW33,Busasamana,RW3302,Kageshi,RW330204
838,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW2,Rubavu,RW33,Busasamana,RW3302,Makoro,RW330205
839,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW2,Rubavu,RW33,Busasamana,RW3302,Nyacyonga,RW330206
840,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW2,Rubavu,RW33,Busasamana,RW3302,Rusura,RW330207
977,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Ngororero,RW35,Bwira,RW3501,Bungwe,RW350101
978,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Ngororero,RW35,Bwira,RW3501,Cyahafi,RW350102
979,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Ngororero,RW35,Bwira,RW3501,Gashubi,RW350103
980,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Ngororero,RW35,Bwira,RW3501,Kabarondo,RW350104
981,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Ngororero,RW35,Bwira,RW3501,Ruhindage,RW350105
688,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Karongi,RW31,Bwishyura,RW3101,Gasura,RW310102
689,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Karongi,RW31,Bwishyura,RW3101,Gitarama,RW310103
690,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Karongi,RW31,Bwishyura,RW3101,Kayenzi,RW310104
687,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Karongi,RW31,Bwishyura,RW3101,Burunga,RW310101
691,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Karongi,RW31,Bwishyura,RW3101,Kibuye,RW310105
692,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Karongi,RW31,Bwishyura,RW3101,Kiniha,RW310106
693,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Karongi,RW31,Bwishyura,RW3101,Nyarusazi,RW310107
841,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Rubavu,RW33,Cyanzarwe,RW3303,Busigari,RW330301
842,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Rubavu,RW33,Cyanzarwe,RW3303,Cyanzarwe,RW330302
843,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Rubavu,RW33,Cyanzarwe,RW3303,Gora,RW330303
844,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Rubavu,RW33,Cyanzarwe,RW3303,Kinyanzovu,RW330304
845,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Rubavu,RW33,Cyanzarwe,RW3303,Makurizo,RW330305
846,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Rubavu,RW33,Cyanzarwe,RW3303,Rwangara,RW330306
847,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Rubavu,RW33,Cyanzarwe,RW3303,Rwanzekuma,RW330307
848,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Rubavu,RW33,Cyanzarwe,RW3303,Ryabizige,RW330308
696,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Karongi,RW31,Gashari,RW3102,Mwendo,RW310203
695,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Karongi,RW31,Gashari,RW3102,Musasa,RW310202
697,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Karongi,RW31,Gashari,RW3102,Rugobagoba,RW310204
694,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Karongi,RW31,Gashari,RW3102,Birambo,RW310201
698,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Karongi,RW31,Gashari,RW3102,Tongati,RW310205
985,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Ngororero,RW35,Gatumba,RW3502,Karambo,RW350204
986,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Ngororero,RW35,Gatumba,RW3502,Ruhanga,RW350205
982,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Ngororero,RW35,Gatumba,RW3502,Cyome,RW350201
983,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Ngororero,RW35,Gatumba,RW3502,Gatsibo,RW350202
984,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Ngororero,RW35,Gatumba,RW3502,Kamasiga,RW350203
987,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Ngororero,RW35,Gatumba,RW3502,Rusumo,RW350206
781,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Rutsiro,RW32,Gihango,RW3202,Murambi,RW320204
780,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Rutsiro,RW32,Gihango,RW3202,Mataba,RW320203
782,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Rutsiro,RW32,Gihango,RW3202,Shyembe,RW320206
778,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Rutsiro,RW32,Gihango,RW3202,Bugina,RW320201
779,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Rutsiro,RW32,Gihango,RW3202,Congo-nil,RW320202
783,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Rutsiro,RW32,Gihango,RW3202,Teba,RW320207
851,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Rubavu,RW33,Gisenyi,RW3304,Kivumu,RW330403
849,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Rubavu,RW33,Gisenyi,RW3304,Amahoro,RW330401
850,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Rubavu,RW33,Gisenyi,RW3304,Bugoyi,RW330402
852,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Rubavu,RW33,Gisenyi,RW3304,Mbugangari,RW330404
853,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Rubavu,RW33,Gisenyi,RW3304,Nengo,RW330405
854,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Rubavu,RW33,Gisenyi,RW3304,Rubavu,RW330406
855,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Rubavu,RW33,Gisenyi,RW3304,Umuganda,RW330407
704,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Karongi,RW31,Gishyita,RW3103,Ngoma,RW310306
701,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Karongi,RW31,Gishyita,RW3103,Kigarama,RW310303
699,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Karongi,RW31,Gishyita,RW3103,Buhoro,RW310301
702,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Karongi,RW31,Gishyita,RW3103,Munanira,RW310304
703,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Karongi,RW31,Gishyita,RW3103,Musasa,RW310305
700,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Karongi,RW31,Gishyita,RW3103,Cyanya,RW310302
705,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Karongi,RW31,Gitesi,RW3104,Gasharu,RW310401
706,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Karongi,RW31,Gitesi,RW3104,Gitega,RW310402
709,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Karongi,RW31,Gitesi,RW3104,Munanira,RW310405
711,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Karongi,RW31,Gitesi,RW3104,Ruhinga,RW310407
707,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Karongi,RW31,Gitesi,RW3104,Kanunga,RW310403
708,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Karongi,RW31,Gitesi,RW3104,Kirambo,RW310404
710,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Karongi,RW31,Gitesi,RW3104,Nyamiringa,RW310406
712,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Karongi,RW31,Gitesi,RW3104,Rwariro,RW310408
988,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Ngororero,RW35,Hindiro,RW3503,Gatare,RW350301
993,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Ngororero,RW35,Hindiro,RW3503,Runyinya,RW350306
989,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Ngororero,RW35,Hindiro,RW3503,Gatega,RW350302
990,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Ngororero,RW35,Hindiro,RW3503,Kajinge,RW350303
991,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Ngororero,RW35,Hindiro,RW3503,Marantima,RW350304
992,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Ngororero,RW35,Hindiro,RW3503,Rugendabari,RW350305
914,Rwanda,Rwanda (le),U Rwanda,Iburengerazuba,RW3,Nyabihu,RW34,Jenda,RW3402,Kareba,RW340204
